1738528020	0,000	unknown
1738528020	0,000	unknown
1738528020	0,000	unknown
1738528194	0,000	unknown
1738528194	0,000	unknown
1738528194	0,000	unknown
1738557199	0,000	unknown
1738557199	0,000	unknown
1738557199	0,000	unknown
1738560295	0,000	unknown
1738560295	0,000	unknown
1738560295	0,000	unknown
1738571865	0,000	unknown
1738571865	0,000	unknown
1738571865	0,000	unknown
1738572321	0,000	unknown
1738572321	0,000	unknown
1738572321	0,000	unknown
1738574773	0,000	unknown
1738574773	0,000	unknown
1738574773	0,000	unknown
1738582921	0,000	unknown
1738582921	0,000	unknown
1738582921	0,000	unknown
1738589767	0,000	unknown
1738589767	0,000	unknown
1738589767	0,000	unknown
1738594333	0,000	unknown
1738594334	0,000	unknown
1738594334	0,000	unknown
1738606560	0,000	unknown
1738606560	0,000	unknown
1738606560	0,000	unknown
1738615830	0,000	unknown
1738615830	0,000	unknown
1738615830	0,000	unknown
1738643854	0,000	unknown
1738643854	0,000	unknown
1738643854	0,000	unknown
1738650016	0,000	unknown
1738650016	0,000	unknown
1738650016	0,000	unknown
1738650179	0,000	unknown
1738650179	0,000	unknown
1738650179	0,000	unknown
1738651094	0,000	unknown
1738651094	0,000	unknown
1738651094	0,000	unknown
1738678657	0,000	unknown
1738678657	0,000	unknown
1738678657	0,000	unknown
1738737159	0,000	unknown
1738737159	0,000	unknown
1738737159	0,000	unknown
1738777198	0,000	unknown
1738777198	0,000	unknown
1738777198	0,000	unknown
1738816528	0,000	unknown
1738816528	0,000	unknown
1738816528	0,000	unknown
1738826441	0,000	unknown
1738826441	0,000	unknown
1738826441	0,000	unknown
1738830156	0,000	unknown
1738830156	0,000	unknown
1738830156	0,000	unknown
1738833174	0,000	unknown
1738833175	0,000	unknown
1738833175	0,000	unknown
1738837135	0,000	unknown
1738837135	0,000	unknown
1738837135	0,000	unknown
1738838756	0,000	unknown
1738838756	0,000	unknown
1738838756	0,000	unknown
1738838981	0,000	unknown
1738838981	0,000	unknown
1738838981	0,000	unknown
1738839094	0,000	unknown
1738839094	0,000	unknown
1738839094	0,000	unknown
1738840441	0,000	unknown
1738840441	0,000	unknown
1738840441	0,000	unknown
1738850074	0,000	unknown
1738850074	0,000	unknown
1738850074	0,000	unknown
1738873992	0,000	unknown
1738873992	0,000	unknown
1738873992	0,000	unknown
1738929985	0,000	unknown
1738929985	0,000	unknown
1738929985	0,000	unknown
1738937851	0,000	unknown
1738937851	0,000	unknown
1738937851	0,000	unknown
1738939945	0,000	unknown
1738939945	0,000	unknown
1738939945	0,000	unknown
1738954203	0,000	unknown
1738954203	0,000	unknown
1738954203	0,000	unknown
1738956042	0,000	unknown
1738956042	0,000	unknown
1738956042	0,000	unknown
1738957102	0,000	unknown
1738957102	0,000	unknown
1738957102	0,000	unknown
1738957555	0,000	unknown
1738957555	0,000	unknown
1738957555	0,000	unknown
1738960313	0,000	unknown
1738960313	0,000	unknown
1738960313	0,000	unknown
1738989678	0,000	unknown
1738989678	0,000	unknown
1738989678	0,000	unknown
1739010562	0,000	unknown
1739010562	0,000	unknown
1739010562	0,000	unknown
1739010904	0,000	unknown
1739010904	0,000	unknown
1739010904	0,000	unknown
1739088544	0,000	unknown
1739088544	0,000	unknown
1739088544	0,000	unknown
1739089742	0,000	unknown
1739089742	0,000	unknown
1739089742	0,000	unknown
1739090135	0,000	unknown
1739090135	0,000	unknown
1739090135	0,000	unknown
