1738603497	52,000	discharging
1738603587	51,000	discharging
1738603707	50,000	discharging
1738603797	49,000	discharging
1738603918	48,000	discharging
1738604008	47,000	discharging
1738604098	46,000	discharging
1738604188	45,000	discharging
1738604248	44,000	discharging
1738604518	43,000	discharging
1738604698	42,000	discharging
1738604788	41,000	discharging
1738604879	40,000	discharging
1738604969	39,000	discharging
1738605059	38,000	discharging
1738605209	37,000	discharging
1738605359	36,000	discharging
1738605479	35,000	discharging
1738605539	34,000	discharging
1738605689	33,000	discharging
1738605970	34,000	charging
1738606060	35,000	charging
1738606150	36,000	charging
1738606210	37,000	charging
1738606270	38,000	charging
1738606330	39,000	charging
1738606390	40,000	charging
1738606480	41,000	charging
1738606560	0,000	unknown
1738606560	42,000	charging
1738606590	43,000	charging
1738606651	44,000	charging
1738606711	45,000	charging
1738606801	46,000	charging
1738606861	47,000	charging
1738606921	48,000	charging
1738606981	49,000	charging
1738607041	50,000	charging
1738607101	51,000	charging
1738607161	52,000	charging
1738607221	53,000	charging
1738607311	54,000	charging
1738607371	55,000	charging
1738607431	56,000	charging
1738607491	57,000	charging
1738607582	58,000	charging
1738607642	59,000	charging
1738607702	60,000	charging
1738607762	61,000	charging
1738607822	62,000	charging
1738607882	63,000	charging
1738615830	0,000	unknown
1738615830	99,000	discharging
1738615955	98,000	discharging
1738616255	97,000	discharging
1738616465	96,000	discharging
1738616585	95,000	discharging
1738616735	94,000	discharging
1738616856	93,000	discharging
1738617006	92,000	discharging
1738617156	91,000	discharging
1738617306	90,000	discharging
1738617396	89,000	discharging
1738617546	88,000	discharging
1738617637	87,000	discharging
1738617757	86,000	discharging
1738617847	85,000	discharging
1738617937	84,000	discharging
1738618117	83,000	discharging
1738643330	80,000	discharging
1738643580	79,000	discharging
1738643854	0,000	unknown
1738643854	79,000	discharging
1738644009	78,000	discharging
1738644339	77,000	discharging
1738644670	76,000	discharging
1738644880	75,000	discharging
1738645092	74,000	discharging
1738645362	73,000	discharging
1738647723	72,000	discharging
1738648293	71,000	discharging
1738648594	70,000	discharging
1738648954	69,000	discharging
1738649254	68,000	discharging
1738649495	67,000	discharging
1738649930	69,000	charging
1738650016	0,000	unknown
1738650016	70,000	charging
1738650081	71,000	charging
1738650141	72,000	charging
1738650179	0,000	unknown
1738650179	72,000	charging
1738650214	73,000	charging
1738650274	74,000	charging
1738650364	75,000	charging
1738650424	76,000	charging
1738650514	77,000	charging
1738650604	78,000	charging
1738650694	79,000	charging
1738650754	80,000	charging
1738650861	81,000	charging
1738650951	82,000	charging
1738651094	0,000	unknown
1738651094	83,000	charging
1738651159	84,000	charging
1738651279	85,000	charging
1738651399	86,000	charging
1738657718	99,000	discharging
1738657818	98,000	discharging
1738657969	97,000	discharging
1738658119	96,000	discharging
1738658269	95,000	discharging
1738658419	94,000	discharging
1738658629	93,000	discharging
1738658900	92,000	discharging
1738659050	91,000	discharging
1738659200	90,000	discharging
1738659350	89,000	discharging
1738659530	88,000	discharging
1738659681	87,000	discharging
1738659771	86,000	discharging
1738659921	85,000	discharging
1738660071	84,000	discharging
1738660251	83,000	discharging
1738660401	82,000	discharging
1738660672	81,000	discharging
1738660852	80,000	discharging
1738661025	79,000	discharging
1738661175	78,000	discharging
1738661295	77,000	discharging
1738661536	76,000	discharging
1738661746	75,000	discharging
1738661956	74,000	discharging
1738662106	73,000	discharging
1738662196	72,000	discharging
1738662316	71,000	discharging
1738662600	72,000	charging
1738662690	73,000	charging
1738662750	74,000	charging
1738662810	75,000	charging
1738662900	76,000	charging
1738662961	77,000	charging
1738663051	78,000	charging
1738663111	79,000	charging
1738663201	80,000	charging
1738663287	81,000	charging
1738663377	82,000	charging
1738663467	83,000	charging
1738663587	84,000	charging
1738663677	85,000	charging
1738663797	86,000	charging
1738663918	87,000	charging
1738664068	88,000	charging
1738664188	89,000	charging
1738664368	90,000	charging
1738664518	91,000	charging
1738664728	92,000	charging
1738664939	93,000	charging
1738665179	94,000	charging
1738665449	95,000	charging
1738665750	96,000	charging
1738666110	97,000	charging
1738666530	98,000	charging
1738666901	97,000	discharging
1738667051	96,000	discharging
1738667322	95,000	discharging
1738667652	94,000	discharging
1738667982	93,000	discharging
1738668313	92,000	discharging
1738668643	91,000	discharging
1738668974	90,000	discharging
1738669334	89,000	discharging
1738669664	88,000	discharging
1738670025	87,000	discharging
1738670355	86,000	discharging
1738670715	85,000	discharging
1738670866	84,000	discharging
1738670926	83,000	discharging
1738671016	82,000	discharging
1738671136	81,000	discharging
1738671226	80,000	discharging
1738671321	79,000	pending-charge
1738671392	80,000	charging
1738671496	81,000	charging
1738671586	82,000	charging
1738671677	83,000	charging
1738671767	84,000	charging
1738671857	85,000	charging
1738671977	86,000	charging
1738672097	87,000	charging
1738672217	88,000	charging
1738672337	89,000	charging
1738672488	90,000	charging
1738672638	91,000	charging
1738672818	92,000	charging
1738673028	93,000	charging
1738673239	94,000	charging
1738673479	95,000	charging
1738673779	96,000	charging
1738674109	97,000	charging
1738674530	98,000	charging
1738675040	99,000	charging
1738677343	98,000	discharging
1738677463	97,000	discharging
1738677583	96,000	discharging
1738677673	95,000	discharging
1738677763	94,000	discharging
1738677853	93,000	discharging
1738677943	92,000	discharging
1738678033	91,000	discharging
1738678184	90,000	discharging
1738678274	89,000	discharging
1738678364	88,000	discharging
1738678455	87,000	discharging
1738678657	0,000	unknown
1738678657	87,000	discharging
1738678662	86,000	discharging
1738679142	85,000	discharging
1738737159	0,000	unknown
1738737159	85,000	discharging
1738737313	84,000	discharging
1738737752	83,000	discharging
1738737962	82,000	discharging
1738738202	81,000	discharging
1738738502	80,000	discharging
1738738884	79,000	discharging
1738739034	78,000	discharging
1738739155	77,000	discharging
1738739365	76,000	discharging
1738739665	75,000	discharging
1738739905	74,000	discharging
1738740207	73,000	discharging
1738740397	72,000	discharging
1738740517	71,000	discharging
1738740667	70,000	discharging
1738740757	69,000	discharging
1738740908	68,000	discharging
1738741028	67,000	discharging
1738741148	66,000	discharging
1738741329	65,000	discharging
1738741450	64,000	discharging
1738741600	63,000	discharging
1738741720	62,000	discharging
1738741840	61,000	discharging
1738741990	60,000	discharging
1738742201	59,000	discharging
1738742411	58,000	discharging
1738742951	57,000	discharging
1738750136	56,000	discharging
1738750326	55,000	discharging
1738750536	54,000	discharging
1738750596	53,000	discharging
1738750686	52,000	discharging
1738750897	53,000	charging
1738750987	54,000	charging
1738751077	55,000	charging
1738751137	56,000	charging
1738751197	57,000	charging
1738751287	58,000	charging
1738751347	59,000	charging
1738751408	60,000	charging
1738751498	61,000	charging
1738751558	62,000	charging
1738751618	63,000	charging
1738751678	64,000	charging
1738751768	65,000	charging
1738751828	66,000	charging
1738751888	67,000	charging
1738751948	68,000	charging
1738752008	69,000	charging
1738752098	70,000	charging
1738752159	71,000	charging
1738752219	72,000	charging
1738752279	73,000	charging
1738752369	74,000	charging
1738752429	75,000	charging
1738752520	76,000	charging
1738752580	77,000	charging
1738752670	78,000	charging
1738752760	79,000	charging
1738752850	80,000	charging
1738752935	81,000	charging
1738753025	82,000	charging
1738753145	83,000	charging
1738753235	84,000	charging
1738753355	85,000	charging
1738753475	86,000	charging
1738753596	87,000	charging
1738753746	88,000	charging
1738753896	89,000	charging
1738754046	90,000	charging
1738754234	89,000	discharging
1738754504	88,000	discharging
1738754745	87,000	discharging
1738755016	86,000	discharging
1738755286	85,000	discharging
1738755586	84,000	discharging
1738755766	83,000	discharging
1738757238	82,000	discharging
1738762876	81,000	discharging
1738762976	80,000	discharging
1738763168	79,000	discharging
1738763349	78,000	discharging
1738763529	77,000	discharging
1738763709	76,000	discharging
1738763889	75,000	discharging
1738770769	73,000	discharging
1738771079	72,000	discharging
1738771469	71,000	discharging
1738772251	70,000	discharging
1738774412	69,000	discharging
1738774622	68,000	discharging
1738774862	67,000	discharging
1738775103	66,000	discharging
1738775343	65,000	discharging
1738775733	64,000	discharging
1738776916	63,000	discharging
1738777198	0,000	unknown
1738777198	63,000	discharging
1738777265	62,000	discharging
1738777716	61,000	discharging
1738778527	60,000	discharging
1738780509	59,000	discharging
1738781616	58,000	discharging
1738781760	57,000	pending-charge
1738781801	58,000	charging
1738781921	59,000	charging
1738782011	60,000	charging
1738782071	61,000	charging
1738782131	62,000	charging
1738782221	63,000	charging
1738782281	64,000	charging
1738782341	65,000	charging
1738782402	66,000	charging
1738782462	67,000	charging
1738782522	68,000	charging
1738782582	69,000	charging
1738782672	70,000	charging
1738782732	71,000	charging
1738782792	72,000	charging
1738782852	73,000	charging
1738782912	74,000	charging
1738783002	75,000	charging
1738783062	76,000	charging
1738783152	77,000	charging
1738783242	78,000	charging
1738783302	79,000	charging
1738783393	80,000	charging
1738783489	81,000	charging
1738783580	82,000	charging
1738783700	83,000	charging
1738783790	84,000	charging
1738783910	85,000	charging
1738784030	86,000	charging
1738784150	87,000	charging
1738784300	88,000	charging
1738785173	92,000	discharging
1738816528	0,000	unknown
1738816528	92,000	discharging
1738816624	91,000	discharging
1738816834	90,000	discharging
1738817074	89,000	discharging
1738817314	88,000	discharging
1738823531	87,000	discharging
1738823751	86,000	discharging
1738824232	85,000	discharging
1738824893	84,000	discharging
1738826441	0,000	unknown
1738826441	84,000	discharging
1738826506	83,000	discharging
1738827047	82,000	discharging
1738828771	81,000	discharging
1738828891	80,000	discharging
1738828975	79,000	discharging
1738829065	78,000	discharging
1738829185	77,000	discharging
1738829276	76,000	discharging
1738829366	75,000	discharging
1738829486	74,000	discharging
1738829576	73,000	discharging
1738829668	72,000	discharging
1738829788	71,000	discharging
1738829878	70,000	discharging
1738830028	69,000	discharging
1738830156	0,000	unknown
1738830156	68,000	discharging
1738830461	67,000	discharging
1738831182	66,000	discharging
1738831482	65,000	discharging
1738831632	64,000	discharging
1738831813	63,000	discharging
1738832084	62,000	discharging
1738832505	61,000	discharging
1738832715	60,000	discharging
1738832955	59,000	discharging
1738833174	0,000	unknown
1738833174	58,000	discharging
1738833535	57,000	discharging
1738837135	0,000	unknown
1738837135	57,000	pending-charge
1738838756	0,000	unknown
1738838756	57,000	pending-charge
1738838869	0,000	unknown
1738838869	57,000	discharging
1738838981	0,000	unknown
1738838981	57,000	pending-charge
1738838992	56,000	discharging
1738839094	0,000	unknown
1738839094	57,000	charging
1738839249	58,000	charging
1738839339	59,000	charging
1738839399	60,000	charging
1738839459	61,000	charging
1738839549	62,000	charging
1738839609	63,000	charging
1738839669	64,000	charging
1738839759	65,000	charging
1738839819	66,000	charging
1738839879	67,000	charging
1738839939	68,000	charging
1738839999	69,000	charging
1738840090	70,000	charging
1738840150	71,000	charging
1738840210	72,000	charging
1738840300	73,000	charging
1738840360	74,000	charging
1738840441	0,000	unknown
1738840441	75,000	charging
1738840506	76,000	charging
1738840566	77,000	charging
1738840656	78,000	charging
1738840747	79,000	charging
1738840807	80,000	charging
1738840905	81,000	charging
1738840995	82,000	charging
1738841085	83,000	charging
1738841205	84,000	charging
1738841295	85,000	charging
1738841415	86,000	charging
1738841535	87,000	charging
1738841656	88,000	charging
1738841806	89,000	charging
1738841956	90,000	charging
1738842106	91,000	charging
1738842283	92,000	charging
1738842494	93,000	charging
1738842704	94,000	charging
1738842944	95,000	charging
1738843184	96,000	charging
1738843485	97,000	charging
1738843845	98,000	charging
1738844235	99,000	charging
1738845412	98,000	discharging
1738845592	97,000	discharging
1738845773	96,000	discharging
1738845923	95,000	discharging
1738846043	94,000	discharging
1738846283	93,000	discharging
1738846463	92,000	discharging
1738846614	91,000	discharging
1738846794	90,000	discharging
1738847124	89,000	discharging
1738847244	88,000	discharging
1738847394	87,000	discharging
1738847515	86,000	discharging
1738847665	85,000	discharging
1738847815	84,000	discharging
1738848085	83,000	discharging
1738848356	82,000	discharging
1738848596	81,000	discharging
1738850074	0,000	unknown
1738850074	81,000	discharging
1738850259	80,000	discharging
1738850662	79,000	discharging
1738850963	78,000	discharging
1738851263	77,000	discharging
1738851503	76,000	discharging
1738851743	75,000	discharging
1738852014	74,000	discharging
1738852284	73,000	discharging
1738852524	72,000	discharging
1738852825	71,000	discharging
1738853065	70,000	discharging
1738853305	69,000	discharging
1738853515	68,000	discharging
1738853756	67,000	discharging
1738853996	66,000	discharging
1738854206	65,000	discharging
1738854506	64,000	discharging
1738854717	63,000	discharging
1738854807	62,000	discharging
1738854927	61,000	discharging
1738855047	60,000	discharging
1738855167	59,000	discharging
1738855347	58,000	discharging
1738855497	57,000	discharging
1738855708	56,000	discharging
1738873992	0,000	unknown
1738873992	56,000	discharging
1738874087	55,000	discharging
1738874337	54,000	discharging
1738874518	53,000	discharging
1738874668	52,000	discharging
1738874788	51,000	discharging
1738874908	50,000	discharging
1738874998	49,000	discharging
1738875148	48,000	discharging
1738875268	47,000	discharging
1738875359	46,000	discharging
1738929985	0,000	unknown
1738929985	100,000	fully-charged
1738937851	0,000	unknown
1738937851	100,000	fully-charged
1738939945	0,000	unknown
1738939945	100,000	fully-charged
1738954203	0,000	unknown
1738954203	99,000	charging
1738956042	0,000	unknown
1738956042	99,000	charging
1738957102	0,000	unknown
1738957102	100,000	fully-charged
1738957555	0,000	unknown
1738957555	100,000	fully-charged
1738960313	0,000	unknown
1738960313	100,000	fully-charged
1738989678	0,000	unknown
1738989678	99,000	discharging
1738989863	98,000	discharging
1738990043	97,000	discharging
1738990223	96,000	discharging
1738990373	95,000	discharging
1738990554	94,000	discharging
1738990734	93,000	discharging
1738990914	92,000	discharging
1738994458	91,000	discharging
1738994758	90,000	discharging
1738994849	89,000	discharging
1738994969	88,000	discharging
1738995089	87,000	discharging
1738995179	86,000	discharging
1738995299	85,000	discharging
1738995419	84,000	discharging
1738995509	83,000	discharging
1738995629	82,000	discharging
1738995749	81,000	discharging
1738995840	80,000	discharging
1738995970	79,000	discharging
1738996090	78,000	discharging
1738996180	77,000	discharging
1738996270	76,000	discharging
1738996390	75,000	discharging
1738996480	74,000	discharging
1738996570	73,000	discharging
1738996661	72,000	discharging
1738996751	71,000	discharging
1738996841	70,000	discharging
1738996931	69,000	discharging
1738997051	68,000	discharging
1738997141	67,000	discharging
1738997262	66,000	discharging
1738997382	65,000	discharging
1738997502	64,000	discharging
1738997712	63,000	discharging
1738997892	62,000	discharging
1738998103	61,000	discharging
1738998283	60,000	discharging
1738998523	59,000	discharging
1738998763	58,000	discharging
1738999004	57,000	discharging
1738999184	56,000	discharging
1738999454	55,000	discharging
1738999784	54,000	discharging
1739000055	53,000	discharging
1739000295	52,000	discharging
1739000595	51,000	discharging
1739001016	50,000	discharging
1739001556	49,000	discharging
1739002115	50,000	charging
1739002235	51,000	charging
1739002325	52,000	charging
1739002385	53,000	charging
1739002445	54,000	charging
1739002536	55,000	charging
1739002596	56,000	charging
1739002656	57,000	charging
1739002716	58,000	charging
1739002776	59,000	charging
1739002836	60,000	charging
1739002926	61,000	charging
1739002986	62,000	charging
1739003046	63,000	charging
1739003106	64,000	charging
1739003166	65,000	charging
1739003256	66,000	charging
1739003316	67,000	charging
1739003376	68,000	charging
1739003466	69,000	charging
1739003526	70,000	charging
1739003587	71,000	charging
1739003647	72,000	charging
1739003737	73,000	charging
1739003797	74,000	charging
1739003887	75,000	charging
1739003947	76,000	charging
1739004037	77,000	charging
1739004127	78,000	charging
1739004217	79,000	charging
1739004277	80,000	charging
1739004386	81,000	charging
1739004476	82,000	charging
1739004596	83,000	charging
1739004716	84,000	charging
1739004806	85,000	charging
1739004956	86,000	charging
1739005076	87,000	charging
1739005227	88,000	charging
1739005377	89,000	charging
1739005557	90,000	charging
1739005737	91,000	charging
1739005947	92,000	charging
1739006188	93,000	charging
1739006459	94,000	charging
1739006729	95,000	charging
1739007090	96,000	charging
1739007481	97,000	charging
1739007991	98,000	charging
1739008562	99,000	charging
1739010562	0,000	unknown
1739010562	99,000	charging
1739010904	0,000	unknown
1739010904	99,000	charging
1739011114	100,000	charging
1739025172	99,000	discharging
1739088544	0,000	unknown
1739088544	99,000	discharging
1739088699	98,000	discharging
1739088819	97,000	discharging
1739088939	96,000	discharging
1739089059	95,000	discharging
1739089179	94,000	discharging
1739089300	93,000	discharging
1739089420	92,000	discharging
1739089540	91,000	discharging
1739089742	0,000	unknown
1739089742	90,000	discharging
1739090135	0,000	unknown
1739090135	90,000	discharging
1739090170	89,000	discharging
1739090470	88,000	discharging
1739090741	87,000	discharging
1739090952	86,000	discharging
1739091072	85,000	discharging
1739091192	84,000	discharging
1739091312	83,000	discharging
1739091432	82,000	discharging
1739091870	81,000	discharging
1739092110	80,000	discharging
1739092403	79,000	discharging
1739092763	78,000	discharging
1739093003	77,000	discharging
1739093124	76,000	discharging
1739093484	75,000	discharging
1739093844	74,000	discharging
1739094265	73,000	discharging
1739094745	72,000	discharging
1739094925	71,000	discharging
1739095015	70,000	discharging
1739095106	69,000	discharging
1739095226	68,000	discharging
1739095316	67,000	discharging
1739095466	66,000	discharging
1739095676	65,000	discharging
1739095826	64,000	discharging
1739095947	63,000	discharging
1739096067	62,000	discharging
1739096157	61,000	discharging
1739096307	60,000	discharging
1739096938	59,000	discharging
1739097328	58,000	discharging
